Code,Expedition,State,French name,Baudin's Original name,Australian name,Aborigines name,Aborigines langage,latitude,longitude,Source coordonnées,test coordonnées,Vérifié,Caracteristiques (FR),Characteristic (EN),Origine du nom (FR),Origin of the name (EN),URL WIKI FR,URL WIKi EN,URL IMG,URL DIV,Origine du nom version initiale,détails,@
Baudin076,Baudin,SA,C Adèle,,Oyster Point,,,-34.766667,137.85,"Wikipedia – Port Vincent, South Australia","https://www.google.com/maps?q=-34.766667,137.85",,,,"Adélaïde Charlotte Louise Éléonore dite Adèle d'Osmond, par son mariage comtesse de Boigne (19 février 1781 - 10 mai 1866). Adèle revint en France en 1804 et fit partie, jusqu’à la chute de l'Empire, des cercles royalistes que Napoléon tolérait. Elle se lia avec madame de Staël et madame Récamier.","Adélaïde Charlotte Louise Éléonore, known as Adèle d'Osmond, by marriage comtesse de Boigne (19 February 1781 – 10 May 1866). Adèle returned to France in 1804 and was part of the royalist circles tolerated by Napoleon until the fall of the Empire. She became friends with Madame de Staël and Madame Récamier.",https://fr.wikipedia.org/wiki/Ad%C3%A8le_d%27Osmond,https://en.wikipedia.org/wiki/Ad%C3%A8le_d%27Osmond,,," Adélaïde Charlotte Louise Éléonore dite Adèle d'Osmond, par son mariage comtesse de Boigne, est née à Versailles le 19 février 1781 et morte à Paris le 10 mai 1866. Adèle revint en France en 1804 et fit partie, jusqu’à la chute de l'Empire, des cercles royalistes que Napoléon tolérait. Elle se lia avec madame de Staël et madame Récamier. Alexandre de Beauharnais aura deux enfants : un fils, Eugène qui sera vice-roi d'Italie après avoir été adopté par Napoléon, une fille Hortense, la reine Hortense, qui sera reine de Hollande, que Napoléon adopta également. Il est le grand-père de Napoléon III.

Il laissera en outre une fille illégitime, Marie-Adélaïde dite Adèle (Cherbourg, 1786 - Paris, 1869), née de la marquise des Chapelles[Qui ?], et qui épousa en 1804 François-Michel-Auguste Lecomte, capitaine d'infanterie et aide de camp du général Meunier1.",,
Baudin077,Baudin,SA,B Dacier,,Salt Creek Bay,,,-34.49669,137.8947,"Wikipedia – Rogues Point, South Australia","https://www.google.com/maps?q=-34.49669,137.8947",,,,"Anne Dacier, née Le Fèvre (5 août 1654 - 17 août 1720), est une philologue et traductrice française.","Anne Dacier, née Le Fèvre (5 August 1654 – 17 August 1720), was a French scholar, philologist, and translator.",https://fr.wikipedia.org/wiki/Anne_Dacier,https://en.wikipedia.org/wiki/Anne_Dacier,,,"Anne Dacier, née Le Fèvre à Preuilly-sur-Claise le 5 août 1654 et morte au Louvre à Paris le 17 août 1720, est une philologue et traductrice française.",,
Baudin078,Baudin,SA,C La Rochefoucault,,Sultana Point,,,-34.917,137.8,Tagéo – Oyster Point (Stansbury),"https://www.google.com/maps?q=-34.917,137.8",,,,"Adélaïde de La Rochefoucauld, née Adélaïde Marie Françoise de Pyvart de Chastullé (16 août 1769 - 20 décembre 1814), fut première dame d'honneur de l'impératrice Joséphine de Beauharnais de 1804 à 1809.","Adélaïde de La Rochefoucauld, née Adélaïde Marie Françoise de Pyvart de Chastullé (16 August 1769 – 20 December 1814), was the first lady-in-waiting to Empress Joséphine de Beauharnais from 1804 to 1809.",https://fr.wikipedia.org/wiki/Ad%C3%A9la%C3%AFde_de_La_Rochefoucauld,https://en.wikipedia.org/wiki/Ad%C3%A9la%C3%AFde_de_La_Rochefoucauld,,,"Adélaïde de La Rochefoucauld, née Adélaïde Marie Françoise de Pyvart de Chastullé (16 août 1769 - 20 décembre 1814, Paris), fut première dame d'honneurde l'impératrice Joséphine de Beauharnais de 1804 à 1809",,
Baudin079,Baudin,SA,C Eliza,,Troubridge Point ,,,-35.05319,137.74403,Mapcarta – Salt Creek Bay (Baie Dacier),"https://www.google.com/maps?q=-35.05319,137.74403",,,,"Élisa Bonaparte (3 janvier 1777 - 6 août 1820), sœur de Napoléon.","Élisa Bonaparte (3 January 1777 – 6 August 1820), sister of Napoleon.",https://fr.wikipedia.org/wiki/%C3%89lisa_Bonaparte,https://en.wikipedia.org/wiki/Elisa_Bonaparte,,,soeur de napoleon,,
Baudin080,Baudin,SA,Pte d'Agnesseau,,Point Davenport,,,-35.11401,137.75589,Mapcarta – Sultana Point,"https://www.google.com/maps?q=-35.11401,137.75589",,,,"Henri François d'Aguesseau, seigneur de Fresnes, est un magistrat français, né le 27 novembre 1668 à Limoges et mort le 9 février 1751 à Paris.",Henri François d'Aguesseau (27 November 1668 – 9 February 1751) was a French magistrate.,https://fr.wikipedia.org/wiki/Henri_Fran%C3%A7ois_d%27Aguesseau,https://en.wikipedia.org/wiki/Henri_Fran%C3%A7ois_d%27Aguesseau,,,"Henri François d'Aguesseau, seigneur de Fresnes, est un magistrat français, né le 27 novembre 1668 à Limoges et mort le 9 février 1751 à Paris.",,
Baudin081,Baudin,SA,Pte Molé,Pointe aux islots,Hillock Point,,,-35.16681,137.6768,Mapcarta – Troubridge Point,"https://www.google.com/maps?q=-35.16681,137.6768",,,,"Les Molé sont une illustre famille de parlementaires originaires de Troyes, fixés à Paris au xvie siècle. Ils sont issus de Nicolas Molé, surintendant de Champagne, nommé en 1519au Parlement de Paris. Louis Mathieu Molé (1781-1855), fils du précédent, fut Grand-Juge et ministre de la Justice sous Napoléon Ier et Premier ministre de Louis-Philippe Ier.
La famille Molé est éteinte dans les mâles avec Louis Mathieu Molé. La petite-fille et unique héritière de celui-ci, Clotilde de la Ferté-Meun, épousa le duc de Noailles.",The Molé family is an illustrious family of parliamentarians. Louis-Mathieu Molé (1781-1855) was Grand Judge and Minister of Justice under Napoleon I.,https://fr.wikipedia.org/wiki/Louis-Mathieu_Mol%C3%A9,https://en.wikipedia.org/wiki/Louis-Mathieu_Mol%C3%A9,,,"Les Molé sont une illustre famille de parlementaires originaires de Troyes, fixés à Paris au xvie siècle. Ils sont issus de Nicolas Molé, surintendant de Champagne, nommé en 1519au Parlement de Paris. Louis Mathieu Molé (1781-1855), fils du précédent, fut Grand-Juge et ministre de la Justice sous Napoléon Ier et Premier ministre de Louis-Philippe Ier.
La famille Molé est éteinte dans les mâles avec Louis Mathieu Molé. La petite-fille et unique héritière de celui-ci, Clotilde de la Ferté-Meun, épousa le duc de Noailles.",,
Baudin082,Baudin,SA,Iles Vauban ,,Althorpe Islands,,,-35.16043,137.33449,Mapcarta – Point Davenport Conservation Park,"https://www.google.com/maps?q=-35.16043,137.33449",,,,"Sébastien Le Prestre, marquis de Vauban (1633-1707), est un ingénieur, architecte militaire, urbaniste, ingénieur hydraulicien et essayiste français. Il est nommé maréchal de France par Louis XIV et est considéré comme le plus grand ingénieur de son temps.","Sébastien Le Prestre de Vauban (1633–1707), was a French military engineer who served under Louis XIV. He is generally considered the greatest engineer of his time, and one of the most important in Western military history.",https://fr.wikipedia.org/wiki/S%C3%A9bastien_Le_Prestre_de_Vauban,https://en.wikipedia.org/wiki/S%C3%A9bastien_Le_Prestre_de_Vauban,,,,,
Baudin083,Baudin,SA,I Laubadère,,Althorpe Island,,,-35.24206,137.11124,Mapcarta – Hillocks Point,"https://www.google.com/maps?q=-35.24206,137.11124",,,,,,https://fr.wikipedia.org/wiki/Joseph_Marie_Tennet_de_Laubad%C3%A8re,https://fr.wikipedia.org/wiki/Joseph_Marie_Tennet_de_Laubad%C3%A8re,,,général,,
Baudin084,Baudin,SA,Pte Mornay,,Cape Spencer,,,-35.365962,136.866317,Wikipedia – Althorpe Islands Conservation Park,"https://www.google.com/maps?q=-35.365962,136.866317",,,,La famille Mornay est une famille aristocratique française.,The Mornay family is a French aristocratic family.,https://fr.wikipedia.org/wiki/Mornay,https://fr.wikipedia.org/wiki/Mornay,,,famille aristocratique,,
Baudin085,Baudin,SA,C Berthier,,West Cape,,,-35.371487,136.86017,MarineTraffic / ChanceHT – Althorpe Island Lighthouse,"https://www.google.com/maps?q=-35.371487,136.86017",,,,"Louis-Alexandre Berthier, prince de Neuchâtel et Valangin, prince de Wagram (20 novembre 1753 - 1er juin 1815), est un maréchal d'Empire.","Louis-Alexandre Berthier, Prince of Neuchâtel and Valangin, Prince of Wagram (20 November 1753 – 1 June 1815), was a Marshal of the Empire.",https://fr.wikipedia.org/wiki/Louis-Alexandre_Berthier,https://en.wikipedia.org/wiki/Louis-Alexandre_Berthier,,,"Louis-Alexandre Berthier, prince de Neuchâtel et Valangin, prince de Wagram, né à Versailles, le 20 novembre 1753 et mort à Bamberg le 1er juin 1815), est un maréchal d'Empire.",,
Baudin086,Baudin,SA,Presqu'île Cambacérès,,Yorke peninsula,,,-35.299131,136.882416,ChanceHT – Cape Spencer Lighthouse,"https://www.google.com/maps?q=-35.299131,136.882416",,,,Jean-Jacques-Régis de Cambacérès (18 octobre 1753 - 8 mars 1824) est nommé prince-archichancelier lors de la proclamation du Premier Empire en 1804. Il assurait la présidence du Sénat et du Conseil d'État lors des déplacements de l'empereur.,Jean-Jacques-Régis de Cambacérès (18 October 1753 – 8 March 1824) was appointed Prince-Archchancellor upon the proclamation of the First Empire in 1804. He presided over the Senate and the Council of State during the emperor's travels.,https://fr.wikipedia.org/wiki/Jean-Jacques-R%C3%A9gis_de_Cambac%C3%A9r%C3%A8s,https://en.wikipedia.org/wiki/Jean-Jacques-R%C3%A9gis_de_Cambac%C3%A9r%C3%A8s,,,"Il est nommé prince-archichancelier lors de la proclamation du Premier Empire en 1804. Lors des nombreux déplacements de l'empereur sur les théâtres des opérations militaires, il assure la présidence du Sénat et duConseil d'État, ainsi que la direction de l'administration. Nommé Prince de l'Empire et duc de Parme le24 avril 1808, il accumule une fortune considérable et sa table est renommée pour ses fastes. Il participe à la renaissance de la franc-maçonnerie française et prend la direction de toutes les obédiences5. On lui prête le mot : « En public appelez-moi : “Votre Altesse Sérénissime”, en privé “Monseigneur” suffir",,
Baudin087,Baudin,SA,Ile Dalberg,,Wardang island. The name is derived from the Aboriginal wordang - 'wombat'. The first recorded occupation of the island was by George A. Anstey in 1851.,,,-35.25,136.83333,Mapcarta – West Cape,"https://www.google.com/maps?q=-35.25,136.83333",,,,"Emmerich Joseph de Dalberg (31 mai 1773 - 27 avril 1833) était un homme politique, diplomate et duc badois naturalisé français. Il passe au service de Napoléon Ier et prend part aux négociations aboutissant au mariage de Napoléon avec Marie-Louise d'Autriche. Il fut récompensé par le titre de duc en 1810.","Emmerich Joseph de Dalberg (31 May 1773 – 27 April 1833) was a Baden-born politician, diplomat and duke who was naturalised as a French citizen. He entered the service of Napoleon I and took part in the negotiations leading to Napoleon's marriage to Marie Louise of Austria. He was rewarded with the title of Duke in 1810.",https://fr.wikipedia.org/wiki/Emmerich_Joseph_de_Dalberg,https://en.wikipedia.org/wiki/Emmerich_Joseph_de_Dalberg,,,"Françoise Claudine de Stolberg-Gedern, comtesse d'Arberg . Fille de Gustav Adolf, prince de Stolberg-Gedern, general-major tué à la bataille de Leuthen le 5 décembre 1757, Franziska Claudia était la sœur de la comtesse d'Albany épouse de Charles Édouard Stuart.
Dame d'honneur des cours françaises la comtesse d'Arberg est dame du palais de l'impératrice Joséphine en 1804, puis sa dame d'honneur en 1810[3]. La comtesse d'Arberg, « qui possédait le plus bel arbre généalogique d'Europe[4] », était la seule femme de haute et ancienne noblesse parmi les premières dames nommées auprès de Joséphine de Beauharnais[4]. On disait d’elle « qu'elle avait de la distinction jusque dans les plis de son manteau de cour »[4].

Avec les années son influence à la cour impériale grandit[4]. Lorsqu'en 1809 l’impératrice fut répudiée pour être remplacée par Marie-Louise d'Autriche (1791-1847), la comtesse d’Arberg resta fidèle à Joséphine et devint son intendante au château de Malmaison[4]. Tant Napoléon que Joséphine la tenaient en haute estime[4]. c'est la comtesse d'Arberg, née StolbergGedern. Ancienne dame du Palais de l'archiduchesse Marie-Christine, Gouvernante des Pays-Bas, une de ses soeurs, la comtesse d'Albany, a épousé le prétendant Stuart, Charles-Edouard, l'autre le duc de Berwick ; son fils est chambellan de l'Empereur, sa fille aînée a épousé le général comte Klein, sénateur , une autre le général Mouton, comte de Lobau, aide-de-camp de Napoléon. « Adorée de toute la Maison, où elle tient une place plus importante que Mmes de La Rochefoucauld et Lavalette réunies, écrit Masson, elle est le guide indispensable de Joséphine ».

Après des études à Göttingen, il se rend à Vienne et entame une carrière politique et diplomatique. De 1800 à 1803, il est à Mannheim conseiller du collège suprême d'administration de la Bavière que préside son père. En 1803, il est ministre plénipotentiaire au service du grand-duc de Bade, et ambassadeur à la Cour de France.

Après l'adhésion de l'état de Bade à la confédération Rhénane, Dalberg passe au service de Napoléon Ier et bénéficie de la haute estime de Charles-Maurice de Talleyrand-Périgord, en charge des relations extérieures de l'Empire.

Naturalisé Français, il prend part en 1809, après le Traité de Schönbrunn, aux négociations aboutissant au mariage de Napoléon 1er avec Marie-Louise d'Autriche. Ses services sont récompensés par le titre de duc le 14 avril 1810.

A la chute de Napoléon, il accompagne Talleyrand au congrès de Vienne comme plénipotentiaire, puis reçoit de Louis XVIII la pairie et l'ambassade de Turin.",,
Baudin088,Baudin,SA,récif du Géographe,,Tiparra Reef,,,-34.5,137.367,Wikipedia – Wardang Island,"https://www.google.com/maps?q=-34.5,137.367",,,,,,,,,,,,
Baudin089,Baudin,SA,C Sully,,"Cap Sully, officially Cape Elizabeth",,,-34.13653,137.46231,Mapcarta – Cape Elizabeth (Cap Sully),"https://www.google.com/maps?q=-34.13653,137.46231",,,,"Maximilien de Béthune, duc de Sully (1559-1641), est un noble, militaire et homme d'État français. Protestant, il fut le principal ministre, conseiller et ami du roi Henri IV.","Maximilien de Béthune, Duke of Sully (1559–1641), was a French nobleman, soldier, and statesman. A Protestant, he was the principal minister, advisor, and friend to King Henry IV of France.",https://fr.wikipedia.org/wiki/Maximilien_de_B%C3%A9thune_(duc_de_Sully),"https://en.wikipedia.org/wiki/Maximilien_de_B%C3%A9thune,_Duke_of_Sully",,,,,
Baudin090,Baudin,SA,Baie Duguesclin,,"Baie Duguesclin, officially Tiparra Bay",,,-34.07113,137.51984,Mapcarta – Tiparra Bay,"https://www.google.com/maps?q=-34.07113,137.51984",,,,"Bertrand du Guesclin (vers 1320 - 1380) est un noble breton et une figure militaire française. Connétable de France de 1370 à sa mort, il est considéré comme l'un des plus grands commandants français de la guerre de Cent Ans.","Bertrand du Guesclin (c. 1320 – 1380) was a Breton nobleman and French military figure. As Constable of France from 1370 to his death, he is considered one of the greatest French commanders of the Hundred Years' War.",https://fr.wikipedia.org/wiki/Bertrand_du_Guesclin,https://en.wikipedia.org/wiki/Bertrand_du_Guesclin,,,,,
Baudin091,Baudin,SA,I Dugommier,,"Ile Dugommier, officially Bird Island",,,-33.98267,137.53691,Mapcarta – Bird Island (near Warburto Point),"https://www.google.com/maps?q=-33.98267,137.53691",,,,"Jacques François Coquille dit Dugommier (1er août 1738 – 18 novembre 1794) est un général français. Il combat dès 1759, participant à la défense de la Guadeloupe contre les Britanniques, puis en 1762 à la Martinique, au cours de la guerre de Sept Ans. Il prend le nom de Dugommier en 1785.","Jacques François Coquille, known as Dugommier (1 August 1738 – 18 November 1794), was a French general. He fought from 1759, participating in the defence of Guadeloupe against the British, then in 1762 in Martinique during the Seven Years' War. He adopted the name Dugommier in 1785.",https://fr.wikipedia.org/wiki/Jacques_Fran%C3%A7ois_Dugommier,https://en.wikipedia.org/wiki/Jacques_Fran%C3%A7ois_Dugommier,,,"Jacques François Coquille dit Dugommier (° 1er août 1738 Trois-Rivières (Guadeloupe) - † 18 novembre 1794 lors de labataille de la Sierra Negra), est un général français. Il combat dès 1759, en participant à la défense de la Guadeloupe contre les Britanniques, puis en 1762 à la Martinique, au cours de la guerre de Sept Ans. Il prend le nom de Dugommier en 1785.",,
